year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,state,sWSDLName,multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,366.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,366.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,366.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,310.0,OB2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,310.0,LF2,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,366.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,BF1_b,hydrographs_LowerDarling_20250514,A4260509,Murray River - Lock 7 to SA border,NSW,Lower Darling,,0,1
