Date,412002_level,412002_flow,412005_level,412005_flow,412038_level,412038_flow,421001_level,421001_flow,421004_level,421004_flow,421011_level,421011_flow
2015-08-31,11.56,17173.512,2.82,2175.344,3.792,3432.676,1.708,2344.136,7.208,3017.704,1.376,83.844
2015-09-01,8.472,8850.952,2.824,2186.36,3.78,3390.84,1.64,2046.172,7.104,2631.588,1.332,69.58
2015-09-02,10.036,12861.628,2.836,2210.684,3.776,3365.584,1.532,1683.28,7.12,2696.532,1.28,55.048
2015-09-03,10.688,14579.908,2.836,2211.788,3.54,2501.964,1.444,1431.924,7.124,2714.384,1.232,44.324
2015-09-04,10.48,13998.436,2.832,2202.704,2.916,740.044,1.38,1270.576,7.06,2490.512,1.192,37.692
2015-09-05,10.376,13720.872,2.824,2182.248,4.788,9641.064,1.32,1142.08,6.996,2274.62,1.152,31.752
2015-09-06,10.308,13540.048,2.82,2174.972,5.44,15405.104,1.272,1042.4,6.904,1987.936,1.08,23.824
2015-09-07,10.024,12796.408,2.816,2167.984,5.692,18214.608,1.248,993.336,6.82,1747.904,1,19.364
2015-09-08,8.04,7720.8,2.816,2169.36,5.8,19479.74,1.264,1025.776,6.748,1543.476,0.912,15.788
2015-09-09,6.192,3108.312,2.816,2165.9,5.804,19568.848,1.232,964.8,6.668,1336.996,0.784,11.468
2015-09-10,5.884,2512.02,2.812,2157.72,5.76,19001.84,1.184,882.512,6.508,1008.32,0.652,7.852
2015-09-11,5.724,2212.02,2.872,2298.552,5.752,18938.828,1.16,841.34,6.44,871.716,0.544,5.64
2015-09-12,5.612,2010.184,2.976,2553.136,5.732,18696.992,1.356,1359.616,6.396,794.588,0.448,4.02
2015-09-13,5.52,1846.616,3.06,2778.076,5.68,18077.92,1.848,3052.412,6.348,704.424,0.356,2.788
2015-09-14,5.444,1717.816,3.152,3048.78,5.748,18874.832,1.944,3595.928,6.284,589.608,0.288,2.048
2015-09-15,5.384,1599.808,3.236,3307.72,5.804,19532.7,1.98,3829.676,6.328,672.928,0.228,1.496
2015-09-16,5.328,1488.676,3.316,3563.336,5.768,19132.332,2.016,4069.492,6.384,773.124,0.172,1.092
2015-09-17,5.268,1384.468,3.38,3788.292,5.684,18113.488,2.12,4723.856,6.772,1671.12,0.14,0.916
2015-09-18,5.224,1300.556,3.44,3933.48,5.496,15999.032,2.156,4942.9,7.208,3028.556,0.1,0.796
2015-09-19,5.18,1226.692,3.496,4030.476,5.216,13142.824,2.152,4921.952,7.344,3567.924,0.084,0.752
2015-09-20,5.156,1184.556,3.552,4127.724,4.832,9625.176,2.06,4332.52,7.496,4235.08,0.06,0.696
2015-09-21,5.124,1136.06,3.688,4375.192,4.712,8746.264,2.124,4749.064,7.552,4504.484,0.04,0.644
2015-09-22,5.096,1085.06,3.848,4626.164,4.36,6391.52,2.188,5163.716,7.504,4275.512,0.008,0.56
2015-09-23,5.46,1749.112,4.048,4836.352,4.276,5882.448,2.2,5258.868,7.428,3921.96,-0.024,0.476
2015-09-24,6.996,5108.604,4.276,5077.72,3.756,3288.752,2.204,5281.18,7.4,3793.156,-0.056,0.4
2015-09-25,8.684,9394.788,4.512,5319.016,3.812,3502.268,2.26,5705.472,7.564,4566.344,-0.08,0.336
2015-09-26,8.412,8703.872,4.732,5545.564,3.82,3531.608,2.3,6002.116,7.552,4499.896,-0.108,0.26
2015-09-27,8.192,8148.724,4.94,5751.184,3.768,3332.212,2.216,5360.524,7.492,4216.724,-0.128,0.208
2015-09-28,8.184,8129.772,5.144,5936.436,3.684,2978.112,2.22,5383.384,7.544,4463.94,-0.152,0.148
2015-09-29,7.848,7237.368,5.328,6103.532,3.84,3611.172,2.18,5109.824,7.652,4987.724,-0.176,0.084
2015-09-30,7.536,6404.94,5.444,6207.192,3.804,3470.556,2.216,5358.052,7.62,4833.816,-0.212,0.008
2015-10-01,7.344,5919.372,5.444,6205.988,3.796,3439.84,2.196,5234.64,7.616,4808.544,-0.244,0
2015-10-02,7.14,5399.268,5.292,6068.264,3.7,3068.148,2.056,4316.084,7.616,4824.676,-0.268,0
2015-10-03,7.324,5856.328,4.992,5796.02,3.672,2925.244,1.972,3787.496,7.6,4744.576,-0.288,0
2015-10-04,6.984,4992.124,4.528,5336.376,3.612,2647.648,1.992,3927.388,7.572,4597.812,-0.308,0
2015-10-05,6.768,4433.132,3.924,4685.156,3.604,2616.516,1.852,3116.108,7.392,3769.236,-0.348,0
2015-10-06,6.908,4796.388,3.476,3981.38,3.584,2532.284,1.648,2083.612,7.172,2885.748,-0.372,0
2015-10-07,7.836,7205.12,3.24,3324.952,3.572,2475.22,1.684,2238.276,6.992,2263.596,-0.372,0
2015-10-08,7.82,7148.916,2.996,2617.644,3.532,2313.364,1.676,2192.904,6.968,2187.22,-0.412,0
2015-10-09,7.656,6734.32,2.648,1815.456,3.408,1881.772,1.776,2684.924,6.792,1668.56,-0.424,0
2015-10-10,7.864,7296.792,2.496,1522.772,3.42,1922.332,1.816,2886.456,6.544,1086.724,-0.424,0
2015-10-11,7.76,6999.912,2.444,1402.504,3.404,1870.916,1.708,2352.648,6.432,863.632,-0.424,0
2015-10-12,7.296,5794.136,2.392,1285.948,3.38,1797.264,1.6,1894.172,6.396,796.632,-0.424,0
2015-10-13,6.916,4806.896,2.316,1125.404,3.544,2372.6,1.564,1776.632,6.356,717.44,-0.424,0
2015-10-14,7.268,5711.764,2.236,971.184,3.524,2283.904,1.528,1667.004,6.312,639.364,-0.424,0
2015-10-15,7.484,6262.624,2.148,826.856,3.504,2218.304,1.428,1387.888,6.268,568.624,-0.424,0
2015-10-16,7.648,6698.928,2.064,704.916,3.568,2466.556,1.408,1341.304,6.224,499.312,-0.424,0
2015-10-17,7.772,7036.34,1.996,618.316,3.52,2274.416,1.336,1168.588,6.168,410.576,-0.424,0
2015-10-18,7.78,7057.072,1.932,525.552,3.444,2005.668,1.372,1258.94,6.14,370.92,-0.424,0
2015-10-19,7.752,6986.308,1.876,436.948,3.364,1743.776,1.364,1238.472,6.148,378.828,-0.424,0
2015-10-20,7.708,6861.404,1.836,392.148,3.384,1809.388,1.316,1133.416,6.088,309.172,-0.424,0
2015-10-21,7.432,6139.56,1.78,341.364,3.336,1658.576,1.352,1203.252,6.076,296.256,-0.424,0
2015-10-22,7.152,5423,1.72,298.2,3.228,1339.124,1.368,1245.624,5.964,204.708,-0.424,0
2015-10-23,7.008,5045.22,1.656,263.62,3.172,1199.588,1.34,1188.188,5.932,188.744,-0.424,0
2015-10-24,6.872,4700.564,1.592,233.744,3.112,1059.18,1.272,1040.656,6.048,266.184,-0.424,0
2015-10-25,6.696,4260.92,1.536,210.092,3.1,1025.876,1.18,873.94,6.068,286.596,-0.424,0
2015-10-26,6.856,4661.192,1.568,223.284,3.328,1633.18,1.14,807.616,6.116,342.728,-0.424,0
2015-10-27,7,5027.124,1.676,274.26,3.296,1530.996,1.12,778.292,6.172,419.408,-0.424,0
2015-10-28,7.044,5139.508,1.768,329.608,3.228,1340.384,1.108,758.992,6.208,472.8,-0.424,0
2015-10-29,7.024,5088.812,1.804,361.088,3.18,1217.852,1.08,717.892,6.296,613.512,-0.424,0
2015-10-30,6.876,4716.488,1.8,358.792,3.04,902.576,1.248,1000.668,6.204,464.672,-0.424,0
2015-10-31,6.104,2987.08,1.78,339.732,2.88,586.792,1.184,884.688,6.156,390.904,-0.424,0
2015-11-01,5.64,2057.876,1.748,314.548,2.796,436.196,1.204,915.284,6.328,682.988,-0.424,0
2015-11-02,5.596,1982.592,1.716,295.724,2.732,340.184,1.144,818.12,6.396,796.508,-0.424,0
2015-11-03,5.536,1878.864,1.692,282.888,2.792,431.62,1.08,713.512,6.412,822.568,-0.424,0
2015-11-04,5.644,2071.98,1.688,281.26,2.796,436.456,1.104,754.256,6.608,1215.884,1.4,230.616
2015-11-05,5.716,2201.78,1.704,288.432,2.8,441.236,1.096,739.052,6.588,1171.428,1.948,336.64
2015-11-06,5.736,2237.684,1.764,328.856,2.796,435.576,1.016,615.588,6.464,920.164,1.612,194.268
2015-11-07,5.656,2089.724,1.86,421.344,2.784,416.548,0.996,583.588,6.52,1122.544,1.492,131.264
2015-11-08,7.452,6322.536,1.94,536.824,2.836,514.728,1.268,1042.24,7.604,4747.668,1.34,72.8
2015-11-09,8.128,7977.672,1.964,577.516,3.228,1348.588,1.272,1045.216,7.076,2582.228,1.26,50.46
2015-11-10,7.556,6458.476,1.944,546.36,3.436,1975.704,1.136,799.524,6.576,1153.832,1.172,34.9
2015-11-11,7.312,5833.872,1.904,476.372,3.368,1749.052,1.112,765.468,6.308,634.892,0.992,19.292
2015-11-12,7.384,6024.712,1.908,483.912,3.424,1940.616,1.124,784.388,6.168,414.948,0.72,9.728
2015-11-13,7.76,7009.596,1.936,531.308,3.384,1809.928,1.144,812.248,6.088,307.016,0.568,6.14
2015-11-14,7.104,5309.124,1.908,485.516,3.212,1297.596,1.092,733.004,6.168,412.092,0.364,2.928
2015-11-15,6.34,3419.312,1.848,407.892,3.14,1117.1,1.032,640.788,6.172,418.572,0.216,1.428
2015-11-16,6.244,3203.776,1.784,344.476,3.192,1252.048,1.312,1157.24,6.188,443.984,0.136,0.9
2015-11-17,7.22,5663.728,1.724,300.876,3.34,1669.004,1.492,1560.824,6.324,659.432,0.08,0.748
2015-11-18,8.04,7736.076,1.664,268.536,3.336,1652.104,1.352,1214.28,6.312,642.788,0.032,0.624
2015-11-19,7.496,6300.716,1.564,221.048,3.256,1420.504,1.232,971.248,6.24,523.252,-0.008,0.516
2015-11-20,7.5,6310.536,1.484,188.98,3.4,1858.88,1.228,960.284,6.152,388.844,-0.06,0.38
2015-11-21,7.372,5982.832,1.512,200.548,3.556,2419.104,1.112,763.872,6.076,295.908,-0.112,0.248
2015-11-22,7.412,6081.816,1.748,323.636,3.64,2775.284,1.064,685.768,6.216,490.5,-0.156,0.136
2015-11-23,7.512,6340.704,1.908,484.852,3.788,3408.948,1.532,1777.464,6.28,589.448,-0.204,0.024
2015-11-24,7.784,7080.564,1.98,600.536,3.956,4127.612,1.704,2339.46,6.188,442.728,-0.248,0
2015-11-25,7.956,7562.06,2.016,642.964,4.056,4644.964,1.648,2071.62,6.14,368.94,-0.292,0
2015-11-26,8.092,7906.616,1.996,620.1,4.356,6351.28,1.68,2225.92,6.128,354.62,-0.36,0
2015-11-27,8.052,7817.792,1.94,541.708,4.352,6318.82,1.788,2766.02,6.108,331.348,-0.412,0
2015-11-28,8.056,7821.672,1.888,451.704,4.176,5296.848,1.916,3454.552,6.208,484.848,-0.424,0
2015-11-29,8.052,7815.72,1.852,409.088,4.036,4529.244,1.8,2804.52,6.516,1023.236,-0.424,0
2015-11-30,8.056,7821.004,1.832,387.924,3.96,4158.492,1.856,3087.248,6.512,1013.516,-0.424,0
2015-12-01,8.048,7803.976,1.856,412.396,3.944,4075.6,1.92,3476.12,6.632,1272.624,-0.424,0
2015-12-02,8.4,8672.08,1.96,563.848,4.084,4783.444,2.136,4814.752,6.884,1927.96,-0.424,0
2015-12-03,8.512,8945.468,2.148,833.488,4.028,4495.136,2.14,4854.344,6.816,1736.052,-0.424,0
2015-12-04,8.512,8943.764,2.536,1583.504,3.92,3955.984,2.052,4293.42,6.828,1766.792,-0.424,0
2015-12-05,8.344,8524.68,2.868,2291.236,3.848,3643.088,1.932,3539.264,6.952,2140.168,-0.424,0
2015-12-06,8.304,8426.244,2.972,2550.516,3.816,3523.876,1.868,3152.072,6.828,1775.032,-0.424,0
2015-12-07,8.388,8626.384,3.008,2644.972,3.748,3261.568,1.928,3503.412,6.62,1241.428,-0.424,0
2015-12-08,8.424,8720.836,3.004,2624.176,3.692,3023.088,1.984,3871.832,6.488,971.872,-0.424,0
2015-12-09,8.448,8787.2,2.964,2522.76,3.648,2824.724,2.036,4201.372,6.364,735.556,-0.424,0
2015-12-10,8.54,9013.036,2.912,2395.84,3.652,2828.324,2.096,4564.016,6.464,927.004,-0.424,0
2015-12-11,8.544,9025.812,2.876,2310.856,3.724,3154.044,2.1,4598.264,6.748,1541.424,-0.424,0
2015-12-12,8.52,8965.044,2.868,2284.804,3.6,2593.84,2.104,4614.328,6.86,1861.096,-0.424,0
2015-12-13,8.504,8925.844,2.86,2267.216,3.636,2753.92,2.188,5179.94,6.904,1991.936,-0.424,0
2015-12-14,8.504,8926.072,2.828,2196.348,3.592,2556.804,2.26,5698.108,7.008,2310.16,-0.424,0
2015-12-15,8.528,8984.092,2.76,2038.224,3.592,2574.352,2.208,5297.228,7,2285.56,-0.424,0
2015-12-16,9.04,10305.828,2.708,1928.728,3.52,2266.408,2.14,4851.4,7.024,2358.288,-0.424,0
2015-12-17,8.964,10117.568,2.644,1802.444,3.428,1956.284,2.06,4340.948,7.056,2478.916,-0.424,0
2015-12-18,9.048,10329.684,2.6,1717.788,3.32,1616.216,1.988,3887.26,6.896,1964.78,-0.424,0
2015-12-19,9.34,11090.82,2.52,1571.884,3.556,2412.856,1.88,3249.188,6.784,1653.564,-0.424,0
2015-12-20,6.644,4273.536,2.444,1404.176,3.588,2539.592,1.82,2898.532,6.72,1454.524,-0.424,0
2015-12-21,7.928,7516.62,2.376,1248.264,3.488,2158.764,1.88,3221.34,6.656,1316.924,-0.424,0
2015-12-22,8.576,9120.8,2.288,1067.94,3.424,1939.112,1.92,3477.188,6.812,1731.076,-0.424,0
2015-12-23,7.98,7591.732,2.192,895.152,3.416,1904.072,1.96,3711.68,6.948,2116.704,-0.424,0
2015-12-24,7.724,6907.14,2.112,771.776,3.52,2272.948,1.872,3197.852,6.896,1962.98,-0.424,0
2015-12-25,7.796,7107.84,2.06,701.404,3.552,2403.92,1.98,3832.884,7,2283.164,-0.424,0
2015-12-26,7.648,6703.88,2.02,650.376,3.56,2451.508,1.96,3696.704,7.04,2416.344,-0.424,0
2015-12-27,7.64,6676.564,1.988,610.004,3.4,1851.476,1.968,3746.744,6.98,2228.828,-0.424,0
2015-12-28,7.672,6767.632,1.936,531.304,3.444,2001.604,1.996,3929.584,6.748,1535.868,-0.424,0
2015-12-29,7.66,6731.964,1.872,431.032,3.46,2062.344,1.956,3693.544,6.744,1541.076,-0.424,0
2015-12-30,7.516,6344.58,1.84,397.1,3.532,2311.352,1.9,3341.692,6.632,1263.928,-0.424,0
2015-12-31,7.404,6058.244,1.86,417.812,3.456,2043.016,1.896,3313.264,6.724,1480.876,-0.424,0
2016-01-01,7.312,5824.276,1.88,442.152,3.42,1925.84,1.876,3217.06,6.82,1749.692,-0.424,0
2016-01-02,7.116,5331.312,1.836,393.996,3.412,1903.696,1.836,2982.36,6.8,1693.048,-0.424,0
2016-01-03,6.96,4918.444,1.756,321.784,3.572,2481.36,1.816,2887.912,6.712,1455.828,-0.424,0
2016-01-04,6.956,4907.952,1.692,283.588,3.608,2643.812,1.816,2899.612,6.564,1120.86,-0.424,0
2016-01-05,6.988,4996.464,1.628,251.284,3.632,2746.512,1.868,3153.208,6.616,1230.412,-0.424,0
2016-01-06,7.092,5267.22,1.64,256.656,3.54,2353.324,1.944,3609.032,6.688,1379.3,-0.424,0
2016-01-07,7.236,5647.12,1.712,294.36,3.504,2211.86,1.968,3762.704,6.676,1353.68,-0.424,0
2016-01-08,7.432,6143.168,1.792,351.248,3.508,2223.164,1.936,3570.08,6.672,1344.308,-0.424,0
2016-01-09,7.74,6952.784,1.78,339.968,3.524,2277.448,1.996,3949.948,6.692,1389.704,-0.424,0
2016-01-10,7.784,7067.268,1.732,304.468,3.524,2278.744,2.032,4174.556,6.62,1239.028,-0.424,0
2016-01-11,8.028,7721.78,1.648,261.084,3.524,2285.788,2.216,5374.328,6.624,1248.4,-0.424,0
2016-01-12,8.184,8127.064,1.536,210.568,3.564,2442.736,2.228,5464.892,6.404,810.484,-0.424,0
2016-01-13,8.208,8186.164,1.436,172.116,3.596,2578.788,2.172,5062.668,6.324,668.244,-0.424,0
2016-01-14,8.608,9204.428,1.464,181.752,3.612,2662.16,2.156,4944.468,6.308,650.78,-0.424,0
2016-01-15,8.972,10125.256,1.624,250.016,3.604,2618.084,2.204,5274.296,6.584,1197.112,-0.424,0
2016-01-16,8.568,9089.332,1.736,306.712,3.58,2508.78,2.216,5350.572,6.84,1801.032,-0.424,0
2016-01-17,8.38,8610.764,1.78,340.092,3.532,2306.412,2.164,5017.716,6.852,1835.632,-0.424,0
2016-01-18,8.048,7762.616,1.772,333.488,3.48,2131.852,2.06,4349.2,6.836,1788.704,-0.424,0
2016-01-19,7.816,7159.148,1.752,316.36,3.484,2140.492,1.968,3759.028,6.876,1900.544,-0.424,0
2016-01-20,7.796,7106.812,1.724,299.78,3.532,2310.352,1.98,3843.788,6.86,1859.908,-0.424,0
2016-01-21,8.108,7927.008,1.724,300.108,3.588,2556.224,2.02,4097.484,6.924,2048.152,-0.424,0
2016-01-22,8.292,8393.548,1.756,319.472,3.616,2680.256,2.032,4159.188,6.8,1698.076,-0.424,0
2016-01-23,7.86,7274.084,1.784,344.992,3.592,2571.348,2.024,4114.448,6.548,1092.172,-0.424,0
2016-01-24,7.244,5662.776,1.784,342.78,3.524,2284.716,2.136,4848.74,6.604,1207.464,-0.424,0
2016-01-25,7.272,5727.62,1.78,340.156,3.472,2105.216,2.128,4776.704,6.808,1711.696,-0.424,0
2016-01-26,7.22,5597.8,1.788,348.032,3.496,2194.016,2.18,5145.72,6.692,1407.6,-0.424,0
2016-01-27,6.872,4705.924,1.84,399.436,3.184,1234.296,2.152,4940.86,6.716,1465.216,-0.424,0
2016-01-28,6.672,4206.088,1.896,465.62,3.336,1661.008,2.016,4068.692,7.116,2691.652,-0.424,0
2016-01-29,6.32,3416.432,1.944,542.152,3.42,1927.776,1.7,2341.968,7.684,5055.216,-0.424,0
2016-01-30,6.092,2904.6,1.972,590.62,3.32,1607.704,1.396,1322.872,7.88,5902.284,-0.424,0
2016-01-31,6.104,2921.74,1.988,610.884,3.296,1531.092,1.22,943.824,7.56,4534.48,-0.424,0
2016-02-01,5.96,2648.608,1.996,621.304,3.176,1209.448,1.272,1042.38,7.236,3129.096,-0.424,0
2016-02-02,6.008,2756.88,2.004,629.12,3.28,1497.132,1.208,923.828,6.948,2131.968,-0.424,0
2016-02-03,6.336,3408.8,2.028,658.628,3.44,1989.812,1.124,785.152,6.644,1303.76,-0.424,0
2016-02-04,6.22,3154.56,2.056,696.952,3.32,1599.544,1.2,922.12,6.384,772.7,-0.424,0
2016-02-05,6.128,2967.672,2.072,718.868,3.292,1519.756,1.376,1259.516,6.108,334.048,-0.424,0
2016-02-06,6.112,2937.108,2.072,714.788,3.304,1561.796,1.504,1613.724,6.084,307.18,-0.424,0
2016-02-07,6.104,2918.108,2.048,685.656,3.272,1462.048,1.756,2601.128,6.072,293.924,-0.424,0
2016-02-08,6.116,2945.304,2.024,655.332,3.348,1684.98,1.876,3211.34,6.148,384.224,-0.424,0
2016-02-09,6.144,2999.18,2,623.824,3.384,1804.572,1.848,3056.196,6.096,316.556,-0.424,0
2016-02-10,6.336,3447.492,1.972,592.812,3.404,1870.228,1.736,2492.372,5.884,227.468,-0.424,0
2016-02-11,6.976,4966.392,1.96,573.928,3.44,1994.232,1.792,2770.52,5.168,107.98,-0.424,0
2016-02-12,6.528,3883.472,1.944,548.468,3.472,2098.916,1.856,3093.304,5.796,251.172,-0.424,0
2016-02-13,7.12,5419.08,1.888,454.228,3.46,2052.052,1.972,3783.656,6.324,669.136,-0.424,0
2016-02-14,8.012,7670.256,1.772,333.856,3.44,1991.356,1.98,3827.888,6.436,864.476,-0.424,0
2016-02-15,7.752,6976.744,1.696,285.124,3.508,2227.008,1.92,3473.972,6.492,976.728,-0.424,0
2016-02-16,8.048,7773.496,1.58,228.792,3.492,2168.656,1.812,2870.836,6.564,1126.38,-0.424,0
2016-02-17,8.156,8059.404,1.432,171.172,3.504,2217.432,1.776,2682.568,6.632,1265.548,-0.424,0
2016-02-18,8.096,7922.824,1.32,133.412,3.644,2804.84,1.828,2942.896,6.648,1300.128,-0.424,0
2016-02-19,7.756,7011.808,1.232,111.604,3.592,2561.28,1.86,3117.724,6.668,1339.768,-0.424,0
2016-02-20,7.888,7374.544,1.144,96.928,3.596,2577.484,1.816,2897.352,6.468,931.684,-0.424,0
2016-02-21,7.912,7427.956,1.128,94.588,3.624,2702.02,1.788,2736.86,6.316,654.288,-0.424,0
2016-02-22,7.732,6924.384,1.256,120.908,3.588,2544.088,1.804,2828.364,6.316,646.812,-0.424,0
2016-02-23,7.72,6892.036,1.724,307.956,3.604,2609.072,1.964,3754.688,6.42,841.64,-0.424,0
2016-02-24,7.704,6845.096,1.716,297.136,3.6,2592.112,2.1,4600.296,6.536,1068.076,-0.424,0
2016-02-25,7.676,6777.472,1.584,230.396,3.5,2201.884,1.948,3650.352,6.612,1221.34,-0.424,0
2016-02-26,7.836,7224.36,1.568,223.236,3.504,2204.12,1.788,2744.848,6.392,799.468,-0.424,0
2016-02-27,7.676,6790.524,1.68,277.072,3.492,2167.88,1.728,2454.936,6.368,744.028,-0.424,0
2016-02-28,7.168,5463.108,1.78,341.096,3.38,1792.916,1.708,2350.56,6.6,1198.568,-0.424,0
2016-02-29,6.976,4961.404,1.832,388.276,3.42,1926.092,1.704,2338.088,6.52,1030.172,-0.424,0
2016-03-01,6.972,4954.984,1.848,407.04,3.54,2341.884,1.624,1984.54,6.38,762.284,-0.424,0
2016-03-02,6.888,4738.716,1.892,456.388,3.548,2378.388,1.528,1670.392,6.344,701.052,-0.424,0
2016-03-03,6.856,4653.404,1.932,521.972,3.456,2044.076,1.636,2052.288,6.364,738.816,-0.424,0
2016-03-04,6.78,4464.948,1.956,563.984,3.472,2094.26,1.708,2347.256,6.264,562.288,-0.424,0
2016-03-05,6.72,4313.312,1.972,590.992,3.416,1909.84,1.648,2072.164,6.248,532.804,-0.424,0
2016-03-06,6.596,4023.528,2,625.172,3.288,1506.688,1.712,2368.612,6.244,530.308,-0.424,0
2016-03-07,6.532,3872.648,1.992,613.676,3.272,1457.604,1.732,2471.64,6.26,552.888,-0.424,0
2016-03-08,6.736,4364.66,1.988,611.56,3.284,1496.916,1.664,2150.912,6.292,607.932,-0.424,0
2016-03-09,6.796,4506.488,2.012,636.688,3.276,1475.54,1.656,2115.508,6.316,649.74,-0.424,0
2016-03-10,6.644,4135.968,2.028,658.136,3.252,1406.6,1.728,2454.936,6.32,656.916,-0.424,0
2016-03-11,6.628,4098.644,2.004,630.196,3.264,1441.856,1.756,2581.48,6.46,912.376,-0.424,0
2016-03-12,6.492,3772.9,1.952,558.044,3.232,1346.268,1.748,2544.404,6.476,946.156,-0.424,0
2016-03-13,6.488,3765.708,1.868,431.028,3.284,1493.8,1.748,2544.632,6.428,849.136,-0.424,0
2016-03-14,6.464,3708.344,1.72,298.68,3.248,1391.82,1.768,2653.912,6.456,902.516,-0.424,0
2016-03-15,6.336,3404.648,1.684,279.232,3.12,1071.476,1.748,2544.412,6.508,1007.752,-0.424,0
2016-03-16,6.348,3437.02,1.692,282.444,3.02,855.568,1.712,2369.764,6.528,1047.028,-0.424,0
2016-03-17,6.372,3487.792,1.76,325.604,2.972,768.856,1.748,2537.516,6.516,1018.204,-0.424,0
2016-03-18,6.292,3310.896,1.836,395.072,2.968,755.828,1.68,2227.156,6.6,1202.6,-0.424,0
2016-03-19,6.164,3042.568,1.908,479.812,2.912,653.34,1.688,2252.912,6.62,1245.112,-0.424,0
2016-03-20,6.112,2938.4,1.94,540.316,2.896,618.628,1.88,1417.628,6.604,1208.832,-0.424,0
2016-03-21,6.092,2900.14,1.936,527.392,2.992,805.496,2.288,1130.376,6.584,1167.876,-0.424,0
2016-03-22,6.092,2900.24,1.892,464.456,2.932,694.56,2.488,1649.736,6.564,1124.528,-0.424,0
2016-03-23,6.152,3018.64,1.94,537.32,2.872,569.94,2.6,1981.216,6.484,956.124,-0.424,0
2016-03-24,6.184,3080.564,1.952,547.26,2.896,623.676,2.592,1960.22,6.412,824.224,-0.424,0
2016-03-25,6.104,2924.848,2.02,650.716,2.9,629.716,2.536,1783.304,6.388,782.548,-0.424,0
2016-03-26,6.068,2848.568,2.024,656.228,2.9,630.416,2.552,1831.56,6.356,718.216,-0.424,0
2016-03-27,6,2724.076,2.024,652.572,2.908,643.576,2.516,1725.648,6.376,759.956,-0.424,0
2016-03-28,6.044,2806.14,1.996,620.92,2.856,545.572,2.484,1631.976,6.4,799.088,-0.424,0
2016-03-29,6.128,2969.5,1.956,567.52,2.796,434.032,2.496,1667.152,6.388,779.66,-0.424,0
2016-03-30,6.164,3037.168,1.876,444.6,2.788,423.616,2.504,1691.86,6.32,659.604,-0.424,0
2016-03-31,6.264,3248.424,1.78,343.5,2.844,520.256,2.492,1659.096,6.264,561.584,-0.424,0
2016-04-01,6.236,3188.276,1.688,279.644,2.776,406.972,2.472,1598.896,6.208,474.916,-0.424,0
2016-04-02,6.16,3031.948,1.616,244.608,2.712,310.228,2.48,1621.784,6.212,481.092,-0.424,0
2016-04-03,6.124,2956.972,1.536,208.872,2.732,334.864,2.472,1604.18,6.208,475.24,-0.424,0
2016-04-04,6.1,2914.248,1.476,186.788,2.72,322.972,2.492,1654.008,6.212,478.776,-0.424,0
2016-04-05,6.096,2904.072,1.448,178.268,2.76,381.3,2.512,1716.192,6.208,473.004,-0.424,0
2016-04-06,6.116,2943.688,1.572,224.816,2.812,467.016,2.52,1734.616,6.22,489.08,-0.424,0
2016-04-07,6.316,3373.168,1.62,245.624,2.772,395.984,2.56,1857.292,6.212,478.252,-0.424,0
2016-04-08,6.524,3851.576,1.604,238.584,2.808,456.184,2.584,1934.728,6.228,505.824,-0.424,0
2016-04-09,6.284,3315.252,1.452,178.576,2.788,420.888,2.584,1928.492,6.3,619.396,-0.424,0
2016-04-10,6.048,2812.592,1.364,147.104,2.776,405.972,2.576,1909.072,6.34,693.136,-0.424,0
2016-04-11,6.004,2733.368,1.396,157.784,2.78,411.304,2.584,1933.66,6.356,723.38,-0.424,0
2016-04-12,6,2726.82,1.408,162.304,2.876,583.656,2.6,1978.98,6.372,751.504,-0.424,0
2016-04-13,6.116,2947.592,1.392,157.04,2.864,556.868,2.6,1990.472,6.388,781.088,-0.424,0
2016-04-14,6.236,3181.768,1.492,192.396,3,819.916,2.604,1991.672,6.38,769.348,-0.424,0
2016-04-15,6.124,2959.724,1.528,205.632,2.932,692.652,2.6,1989.448,6.384,774.644,-0.424,0
2016-04-16,6.004,2731.94,1.508,197.576,2.908,642.708,2.592,1965.904,6.392,788.244,-0.424,0
2016-04-17,5.984,2695.268,1.472,184.876,2.868,567.036,2.608,2009.32,6.44,876.648,-0.424,0
2016-04-18,5.936,2604.324,1.428,169.368,2.828,494.08,2.632,2090.68,6.464,922.88,-0.424,0
2016-04-19,5.972,2670.652,1.388,155.388,2.824,487.94,2.644,2124.612,6.464,920.712,-0.424,0
2016-04-20,5.988,2700.456,1.352,143.044,2.864,555.16,2.628,2076.696,6.376,756.176,-0.424,0
2016-04-21,5.984,2698.536,1.32,133.3,2.86,550.008,2.6,1982.712,6.448,892.916,-0.424,0
2016-04-22,5.916,2568.94,1.292,125.04,2.792,428.5,2.56,1855.652,6.5,986.316,-0.424,0
2016-04-23,5.74,2242.132,1.26,116.16,2.808,454.488,2.544,1811.396,6.544,1075.892,-0.424,0
2016-04-24,5.868,2481.288,1.228,110.696,2.788,427.484,2.552,1837.796,6.556,1107.68,-0.424,0
2016-04-25,5.96,2649.356,1.232,111.284,2.756,372.18,2.556,1844.748,6.544,1076.088,-0.424,0
2016-04-26,5.968,2667.712,1.28,121.42,2.76,382.644,2.624,2061.824,6.504,1000.14,-0.424,0
2016-04-27,5.964,2661.86,1.324,134.26,2.824,486.396,2.684,2256.9,6.472,938.392,-0.424,0
